create_date,title,writer,views,like,dislike
2022.07.13 15:46,새나의 묘미는__!! [5],shee****,202,1,4
2022.07.12 23:18,032800코스닥판타지오 심진아 누나랑 ... [1],won1****,242,0,3
2022.07.12 20:27,서울농약 [5],hawa****,413,8,8
2022.07.12 19:56,이거이거,dlrh****,98,0,0
2022.07.12 18:44,판또속 판또속 ♡(\(>~ < [3],shee****,148,0,4
2022.07.12 09:25,팡타 [2],kj******,298,0,0
2022.07.12 01:00,쿠로타(黑田東彦) [6],hawa****,585,14,7
2022.07.11 18:16,드디어 알바족들이 오능구만~... [2],shee****,236,1,6
2022.07.11 13:12,손절하고 [1],jing****,150,0,1
2022.07.11 02:24,대표야 건진법사딸 입사시키고 [3],ms50****,355,4,1
2022.07.09 14:15,가마니잇스면 안듭다-!! [4],shee****,471,2,6
2022.07.08 20:04,아베 쓰러지다 [12],hawa****,619,8,7
2022.07.08 17:38,안.전자산.판톼?옥-! [3],shee****,208,1,6
2022.07.08 13:50,어라? [3],shee****,199,0,4
2022.07.08 11:08,[삭제된 게시물의 답글]까치의 평단에 다... [1],leej****,165,1,1
2022.07.07 16:59,ㅉㅉㅉ <( ^) [6],shee****,241,0,5
2022.07.07 03:03,대표야 머하니 건진법사 딸 입사 시키라 ... [1],ms50****,249,2,1
2022.07.07 00:28,WTI원유선물인버스 [4],hawa****,597,9,5
2022.07.06 23:37,아스트로 전속계약 내년 2월까진데 차은우 [6],hmoo****,388,2,2
2022.07.06 18:26,"우라라는,쓰러지지않아ㅡ! (>^ <)/)... [1]",shee****,159,1,2
2022.07.06 11:26,거래량 상실,anys****,133,0,0
2022.07.06 02:14,[삭제된 게시물의 답글]헛소리하고 있네 [3],hawa****,599,12,3
2022.07.05 18:11,외환시장 [1],hawa****,467,6,4
2022.07.05 16:19,우라라는 지지않아-!!! (> ^<)/)... [2],shee****,209,2,5
2022.07.05 14:55,赤七兵(seven white soldie... [5],hawa****,475,12,4
2022.07.05 13:58,머하냐 대표야 [2],ms50****,190,2,2
2022.07.04 19:58,안전자산 판타지옥-! [8],shee****,258,0,3
2022.07.04 18:09,록 바텀(Rock Bottom) [6],hawa****,395,6,9
2022.07.02 23:07,(일요단상) 노터스 [8],hawa****,804,14,10
2022.07.03 13:40,(일요단상) 노터스 [1],moca****,278,10,4
2022.07.02 03:36,니가 대형 기획사와 싸워서 이길수 있는길 [2],ms50****,483,4,1
2022.07.01 21:52,M. C. Escher [4],hawa****,489,8,3
2022.07.01 19:03,판타지오 종토방 사람들... [3],fj******,332,2,1
2022.07.01 17:27,응? [3],shee****,224,2,3
2022.06.30 18:00,무의미한 전환가격조정(ft. 이아이디) [6],hawa****,575,10,4
2022.06.30 17:35,542라 [1],aj******,207,1,0
2022.06.30 17:03,6.29 선언 [4],hawa****,357,5,3
2022.06.30 16:43,[삭제된 게시물의 답글]6.29 선언 [2],moca****,210,0,0
2022.06.30 11:37,오랜만에 와본다 종달새 어디갔냐? [2],kyan****,219,0,0
2022.06.30 09:50,역대 최저가네 ㅋㅋ,choh****,194,1,0
2022.06.29 20:07,론스타 게이트 [7],hawa****,471,15,4
2022.06.29 16:13,평단가 1350원 [2],anys****,356,3,0
2022.06.29 15:38,여기는 언제 상폐되나요 [1],gnlf****,253,1,4
2022.06.29 14:38,평단가 얼마인가요? [9],hih1****,370,1,0
2022.06.29 13:05,종진아 영진아 [2],ms50****,223,1,2
2022.06.28 09:27,"판타지오, tvN 드라마 '아파트는 아름... [1]",kms-****,327,1,0
2022.06.28 09:11,찌라시 ㅋㅋ 2만원짜리 올리고 ㅋㅋㅋ,kms-****,184,0,1
2022.06.28 01:20,종진아 영진아,ms50****,265,3,2
2022.06.27 17:55,엘리어트 파동 [9],hawa****,624,14,3
2022.06.27 17:50,내가 졌다,cs_1****,145,0,0
2022.06.27 10:35,판타~,nohj****,218,1,0
2022.06.27 10:27,관리종목? [2],hih1****,374,1,0
2022.06.25 21:45,(토요단상) Shiller PE Rati... [9],hawa****,682,15,5
2022.06.25 04:22,대표야 미래를 먼저 선점하는놈이 다 묵...,ms50****,349,3,2
2022.06.24 18:48,아직 남선,deul****,140,2,0
2022.06.24 18:45,화와님에게 [1],deul****,308,3,3
2022.06.24 14:02,이아이디 전환가격 검토 [6],hawa****,554,8,3
2022.06.24 15:14,이아이디 전환가격 검토,kj******,216,2,0
2022.06.24 15:55,사라진 액면가 [2],hawa****,362,7,2
2022.06.24 11:03,대표야 빨리 건진법사 딸 입사 시켜라 [2],ms50****,233,3,1
2022.06.24 10:36,하와님에게 [6],kj******,370,0,0
2022.06.24 11:40,하와님에게,kj******,172,0,0
2022.06.23 21:02,80억 유상증자 공시 봤냐? [1],sung****,412,0,1
2022.06.23 21:36,[삭제된 게시물의 답글]디테일에 실망? [2],hawa****,409,10,2
2022.06.23 19:30,쩐주 물량 [8],hawa****,462,10,2
2022.06.23 15:16,만원치ㅅㅅ,men1****,110,0,0
2022.06.23 13:15,Hellgio [2],kj******,272,2,0
2022.06.23 10:59,감자전 가격으로 가겠다 [1],dokk****,251,0,0
2022.06.23 09:12,손절매 씨네,grou****,113,0,0
2022.06.22 15:37,민수야------!!! [4],shee****,239,0,3
2022.06.22 14:39,시장에 답이 안 보인다 [10],hawa****,572,7,3
2022.06.22 12:58,대표야 건진법사딸 입사 시키고 [2],ms50****,181,2,3
2022.06.22 12:10,결론은 오늘은 개미들이 안들어왔네 ㅋㅋㅋ [3],kms-****,265,0,3
2022.06.22 11:00,판타강성주주들아 ㅋㅋㅋㅋ [1],kms-****,209,1,1
2022.06.22 09:19,수고들 해 난 매도안햇어 ㅋㅋㅋㅋ,kms-****,166,0,0
2022.06.22 09:16,주가가 오르기를 바라는것은 [3],kms-****,274,1,1
2022.06.22 09:09,공시중에 관리종목 탈피공시뜨면 ㅋㅋㅋ (...,kms-****,194,0,1
2022.06.22 09:08,전환사채물량 팔아처먹을려고 ㅋㅋㅋ 휴,kms-****,138,0,1
2022.06.22 09:03,백만주 가진 개미보았다 ㅋㅋㅋ [3],kms-****,324,0,2
2022.06.22 08:59,3자 배정 유증 굿 [1],grou****,267,2,1
2022.06.22 08:59,안티 [2],maen****,175,0,0
2022.06.22 08:56,판타지오 전문기자는,kms-****,143,0,1
2022.06.22 08:53,조막손아 ㅋㅋㅋ,kms-****,117,0,2
2022.06.22 08:50,강선주주인 내가 한마디한다,kms-****,181,2,3
2022.06.22 08:42,전환사채 팔아처먹으려고 ㅋㅋㅋ [1],kms-****,201,1,1
2022.06.22 08:06,또 설레발 치는 개미들 설치는것보니 ㅋㅋ...,kms-****,170,1,0
2022.06.22 00:15,아니나 다를까 [1],jsu1****,451,4,1
2022.06.22 00:13,여기가,jsu1****,307,6,1
2022.06.22 00:11,여기가 코스닥 개미지옥에 나온 연예기획사... [1],saga****,422,8,0
2022.06.21 23:31,무자본 m&a(기업사냥) 위험기업 [3],bdj0****,431,8,0
2022.06.21 20:59,각자도생(各自圖生) [5],hawa****,696,16,4
2022.06.21 17:57,!!판게최초!!☆음성지원☆ [2],shee****,234,3,3
2022.06.21 14:22,이창용 [3],hawa****,436,7,2
2022.06.21 12:51,586종달새(\ (>^ <) 도하 준비 ... [1],shee****,153,0,3
2022.06.21 12:11,이복현 금감원장 [3],hawa****,407,13,2
2022.06.21 12:08,대표야 머하니 [2],ms50****,192,2,0
2022.06.21 12:18,[삭제된 게시물의 답글]배임 가능성,hawa****,251,4,1
2022.06.20 23:23,코센 (bara님) [5],hawa****,410,6,5
2022.06.20 21:57,아~... 설마 상투지비 <( ^),shee****,125,0,2
2022.06.20 20:01,(리업) kjcl****님께... [4],hawa****,374,2,2
2022.06.20 22:44,(리업) kjcl****님께...,kj******,153,0,0
2022.06.20 20:00,외인 다 털고 나가네 ㅠㅠ [1],sung****,158,0,0
2022.06.20 19:36,팡타 전사채 최종,kj******,191,0,0
2022.06.20 19:10,삼전사세요~~ [4],zom1****,186,0,0
2022.06.20 18:29,놀래미들 다 튀어나왔누~... [2],shee****,144,0,2
2022.06.20 16:57,요한계시록 [4],hawa****,331,4,3
2022.06.20 15:44,감자 저점? [1],ch01****,210,0,0
2022.06.20 15:35,오구구(599) 우리 판타 수고했어 [2],gks8****,208,2,0
2022.06.20 15:08,내일도 빠져라 ㅋㅋㅋ,kms-****,134,1,0
2022.06.20 15:06,32만주 대박한번 가보자 ㅋㅋ [1],kms-****,186,0,0
2022.06.20 14:02,히망해로를 돌려라~! [4],shee****,214,1,3
2022.06.20 13:09,Hellgio [3],kj******,255,1,0
2022.06.20 11:29,뭐가 어찌 돌아가는건가요?,sunh****,197,0,2
2022.06.20 10:18,물타기 한다고 고수처럼 한분들 한강행 [2],dokk****,209,0,0
2022.06.20 10:03,안사 [1],hanm****,133,0,0
2022.06.20 09:54,30만주다 ㅋㅋㅋ,kms-****,145,0,0
2022.06.20 09:22,헬지아 [4],kj******,215,1,1
2022.06.20 09:12,남궁주특기 가즈아!,cagi****,137,0,1
2022.06.20 03:10,(일요단상) 앨런 그린스펀 [2],hawa****,388,5,4
2022.06.20 02:33,대표야 대한민국 문화 컨텐츠 니가 다 먹...,ms50****,179,2,0
2022.06.20 01:22,또 감자하겠네 ㅠㅠ,sung****,151,0,1
2022.06.19 11:52,야-!! 너! 민방위는 하고 겜하고 노는... [2],shee****,220,0,3
2022.06.19 09:29,일요일엔 좀 쉬어 <( ^( [2],shee****,275,2,3
2022.06.19 04:04,건희여사 움직이기 시작 했다 [1],ms50****,336,3,0
2022.06.18 09:22,월부터뜬다,lys8****,240,2,2
2022.06.18 09:18,환율이 오르고 경제가 무너지고 나라가망하... [2],shee****,274,1,2
2022.06.17 22:13,"아 맞다, 리샛되면 기억못?만 <( ^) [2]",shee****,120,1,2
2022.06.17 17:35,지금이라도 손절할까요? [6],shee****,231,2,3
2022.06.17 14:10,슬슬~... 쫄리지? [6],shee****,240,1,3
2022.06.17 12:30,다우존스 [5],hawa****,435,7,4
2022.06.17 09:48,회사 상폐됨 안돼는데 [2],sunh****,300,1,1
2022.06.17 09:48,100원으로 내린다,sung****,104,0,0
2022.06.17 07:29,버티자,love****,157,1,0
2022.06.17 06:14,야-! 그래숴~¿ [5],shee****,204,0,3
2022.06.16 19:43,Hellzia [2],kj******,243,1,0
2022.06.16 18:51,금리 역전 [7],hawa****,366,7,4
2022.06.16 19:08,[삭제된 게시물의 답글]미전환 [1],hawa****,243,3,1
2022.06.16 17:35,나는 인끼가 적다__ [4],shee****,164,1,3
2022.06.16 12:59,대표야 머하노 [4],ms50****,254,1,2
2022.06.16 10:07,입성.. [5],xz******,319,0,0
2022.06.16 09:16,팡타 [3],kj******,263,1,1
2022.06.16 08:23,787은 온다! [3],shee****,217,2,3
2022.06.15 20:40,200원대 온다. [2],sung****,199,1,0
2022.06.15 19:25,787은 온다! [7],shee****,174,1,4
2022.06.15 13:46,ㅋㅋㅋㅋㅋㅋ,osy0****,108,0,1
2022.06.15 13:35,Fed Watch 2 [1],hawa****,332,6,4
2022.06.15 12:59,787은 온다! [3],shee****,162,2,2
2022.06.15 12:02,이거 좃?네 매수물량도 없어서 털지도몬하...,dbsr****,88,0,1
2022.06.15 11:15,팡타 [4],kj******,201,2,1
2022.06.15 09:41,하이브의 몰락.. 차은우 원툴회사 [1],dbsr****,192,0,0
2022.06.14 21:48,Fed Watch [8],hawa****,417,6,4
2022.06.14 16:55,787은 온다! [8],shee****,208,2,2
2022.06.14 15:22,787은 온다! [5],shee****,182,1,2
2022.06.14 14:23,판타지오 상폐될 확률 높냐? 신규진입 하... [2],dbsr****,322,1,1
2022.06.14 13:09,대표야 준비해라 시간없다,ms50****,130,0,1
2022.06.13 19:42,200원에 매입준비 [2],sung****,245,1,0
2022.06.13 18:00,오만전자 [8],hawa****,561,7,4
2022.06.13 13:32,미래아이앤지 전환한거 안 뜨네,grou****,191,1,1
2022.06.13 12:30,생각보단 지수많이 안렸네융~~ [4],zom1****,299,1,0
2022.06.13 10:12,다팔고 천만원 손해보고 간다 [3],soon****,340,2,1
2022.06.13 08:48,드라마 대박나야 하는데 장르가 별로네,qudw****,224,1,0
2022.06.12 22:49,(일요단상) Buffett Indicat... [3],hawa****,378,3,5
2022.06.12 20:46,거봐라.650온다 핸냐안핸냐,cagi****,121,0,0
2022.06.11 04:43,팽화미(膨化米) [8],hawa****,710,12,6
2022.06.10 18:56,아...오늘 다 정리했어야했나 [2],zom1****,368,3,1
2022.06.10 14:00,요즘 회사 일 하는게 보여서 좋음 [7],qudw****,406,1,2
2022.06.10 13:14,관리종목 언제 풀리려나? [3],hih1****,355,0,0
2022.06.10 08:10,백서빈 휴 이런것,kms-****,199,0,0
2022.06.08 20:46,787은 온다! [4],shee****,273,2,6
2022.06.08 17:34,787은 온다! [1],shee****,185,1,5
2022.06.08 15:46,787은 온다! [6],shee****,263,1,2
2022.06.08 14:49,kjcl****님께 [6],hawa****,600,11,2
2022.06.08 15:08,kjcl****님께,kj******,344,6,1
2022.06.08 12:05,전환가격 조정에 관한 견해 [5],hawa****,592,10,2
2022.06.08 13:13,전환가격 조정에 관한 견해,kj******,291,2,0
2022.06.08 05:13,787은 온다! [9],shee****,322,1,3
2022.06.07 19:56,787은 온다! [3],shee****,227,0,3
2022.06.07 18:20,미래ING 증권등소유상황보고서,hawa****,419,12,3
2022.06.08 08:59,미래ING 증권등소유상황보고서,kj******,173,0,0
2022.06.07 15:22,787은 온다! [12],shee****,231,0,2
2022.06.07 15:34,787은 온다!,kj******,133,0,0
2022.06.07 06:02,787은 온다! [5],shee****,301,1,2
2022.06.06 19:13,(현충일단상) 리즈 앤 손더스 [5],hawa****,477,7,4
2022.06.06 14:28,787은 온다! [4],shee****,283,1,2
2022.06.05 14:16,대표야 카카오가 왜 초급상장 했을까 왜,ms50****,227,0,0
2022.06.05 09:19,2000만이면 총 주식의 몇프로죠? [3],h162****,392,0,0
2022.06.05 03:23,787은 온다! [8],shee****,423,1,3
2022.06.04 21:21,(토요단상) Bear Market Ral... [4],hawa****,383,5,5
2022.06.04 20:16,787은 온다!,shee****,148,0,2
2022.06.04 12:50,787은 온다! [3],shee****,251,0,3
2022.06.04 09:45,787은 다온! [4],shee****,290,0,3
2022.06.03 17:30,787은 온다! [9],shee****,286,1,3
2022.06.03 14:39,Ocn 에서 티비엔으로 플랫폼 바꼈는데,qudw****,228,1,0
2022.06.03 11:53,다음주 화요일 대박공시 나오기 바란다,kms-****,286,4,0
2022.06.03 11:49,대표야 [1],ms50****,230,3,1
2022.06.03 11:30,공시 꼬라지바라 휴 [1],kms-****,316,1,0
2022.06.03 11:13,787은 온다! [4],shee****,227,0,2
2022.06.03 08:50,공시 (( 매각)) 드디어 [1],kms-****,506,1,4
2022.06.03 06:42,787은 온다! [5],shee****,271,0,3
2022.06.03 00:11,You better brace yours... [5],hawa****,534,9,2
2022.06.02 17:05,787은 산다! [4],shee****,269,0,3
2022.06.02 15:26,787은 온다! [6],shee****,255,0,4
2022.06.02 13:17,787은 온다! [2],shee****,170,0,2
2022.06.02 13:14,대표야 주가 폭등시키고 [1],ms50****,185,0,1
2022.06.02 11:57,아스트로 [3],roke****,370,1,1
2022.06.02 07:06,787은 온다! [4],shee****,306,0,3
2022.06.01 22:08,◆아스트로 '캔디 슈가 팝' 뮤비 100...,dfke****,218,1,0
2022.06.01 23:29,"콘서트 보러가자""…하반기 실적 개선 기대...",dfke****,141,1,0
2022.06.01 22:01,엔데믹 등업은 영화·엔터주 '들썩' 입력...,skyp****,141,1,0
2022.06.01 21:47,586은 온다! [5],shee****,153,0,3
2022.06.01 17:07,티켓박스 불난다'…영화·엔터주 실적 개선...,dfke****,183,1,0
2022.06.01 17:05,아스트로 '캔디 슈가 팝' 뮤비 1000...,dfke****,179,3,0
2022.06.01 17:04,"BTS? 한류 전 후 미국, 유럽 해외에...",dfke****,147,0,0
2022.06.01 12:06,586은 온다! [5],shee****,271,0,4
2022.06.01 09:09,586은 온다! [5],shee****,290,0,4
2022.05.31 23:00,Quantitative Tightenin... [3],hawa****,399,8,3
2022.05.31 19:52,586은 온다! [3],shee****,185,0,3
2022.05.31 16:36,곱버스 왜케 싸보이누ㅜㅜ [3],zom1****,211,1,0
2022.05.31 16:10,586은 온다! [10],shee****,213,2,4
2022.05.30 20:05,586은 온다! [9],shee****,310,0,6
2022.05.30 15:36,586은 온다! [6],shee****,260,0,5
2022.05.30 13:39,대표야 힘 없고 돈없으면 [2],ms50****,233,3,1
2022.05.30 10:08,팡타,kj******,236,1,0
2022.05.30 06:34,586은 온다! [3],shee****,300,0,3
2022.05.29 17:52,"리오프닝株…""실적 뛰는 카지노·엔터 담아...",dfke****,268,0,1
2022.05.29 16:51,언제쯤 [2],sunh****,299,0,0
2022.05.29 15:31,586은 온다! [2],shee****,197,0,2
2022.05.29 00:10,"세계 각국 한류 콘서트 '열풍', 15조... [1]",dfke****,381,2,0
2022.05.28 09:30,586은 온다! [13],shee****,422,1,3
2022.05.27 20:25,이야 상폐 아직안했네ㅋㅋ 내년3월상폐시즌... [2],requ****,314,1,4
2022.05.27 17:42,586은 온다! [8],shee****,233,0,3
2022.05.27 16:57,옹성우 나오네 이제,moog****,148,1,0
2022.05.27 16:20,아스트로 엠 카운트다운 1위!!!,cckb****,165,2,0
2022.05.27 16:18,정도령(鄭道令) [2],hawa****,440,6,3
2022.05.27 16:44,정도령(鄭道令),park****,133,1,0
2022.05.27 15:45,586은 온다! [3],shee****,165,0,2
2022.05.27 15:42,2900은 무난히 넘기긋다잉,zom1****,140,0,0
2022.05.27 15:34,무슨 기획사 주가가,sunh****,127,0,0
2022.05.27 13:39,대표야 언제까지 개미 등쳐 묵고 살래,ms50****,129,0,0
2022.05.27 11:19,HAWA의 답을 기대합니다(전사채 주식전... [2],kj******,405,1,2
2022.05.27 11:16,586은 온다! [1],shee****,202,2,2
2022.05.26 19:11,586은 온다! [10],shee****,217,1,5
2022.05.26 21:54,586은 온다!,knr9****,82,0,0
2022.05.26 18:09,586은 온다? [15],shee****,179,0,3
2022.05.26 16:59,586은 온다! [5],shee****,143,0,2
2022.05.26 15:35,586은 온다! [3],shee****,146,0,2
2022.05.26 14:29,감사보고서 제출 날짜 언제죠???,cckb****,136,0,1
2022.05.26 12:53,BTS·오징어게임 인기에…한류 수출액 1...,mark****,150,0,0
2022.05.26 12:40,586은 온다! [1],shee****,146,0,1
2022.05.26 11:35,586은 온다! [3],shee****,177,0,1
2022.05.26 10:26,586은 온다! [5],shee****,191,0,1
2022.05.26 09:21,586은 온다!,shee****,114,0,1
2022.05.26 08:27,586은 온다! [1],shee****,184,1,2
2022.05.26 08:26,풀매수^^/ [3],zom1****,208,1,0
2022.05.25 19:18,스냅(SNAP) [9],hawa****,514,15,2
2022.05.25 14:58,586은 온다! [7],shee****,258,0,3
2022.05.25 10:45,거봐라. [4],cagi****,320,0,2
2022.05.25 01:13,대표야 힘이 없고 돈 없으면 결국 다 ...,ms50****,229,2,2
2022.05.24 22:05,Shut Up [6],hawa****,397,14,2
2022.05.24 16:22,"제이피모간, 메릴린치...",fj******,153,0,0
2022.05.24 15:08,586은 온다! [6],shee****,240,0,2
2022.05.24 15:17,"[삭제된 게시물의 답글]블리츠웨이, 자회...",kms-****,119,0,0
2022.05.23 16:23,안녕하새요 ~... 아녕하새용 ...~ [20],shee****,366,1,3
2022.05.23 14:07,아스트로 [3],roke****,411,0,0
2022.05.23 13:25,닷컴버블 때보다 심각 [4],hawa****,489,12,2
2022.05.22 16:54,대표야 움직여라 [1],ms50****,287,2,0
2022.05.22 09:05,조밀이 아주씨이 <( <)~ [7],shee****,406,1,2
2022.05.21 10:53,크롱이 발작 ㅁ버튼ㅁ 스위치온!! [2],shee****,342,1,2
2022.05.21 01:43,(토요단상) 금융자본 [8],hawa****,719,15,7
2022.05.21 00:51,주식 공부하는법 알랴준다_ [5],shee****,474,3,5
2022.05.20 13:05,"언론장악당이돼서,엔터주망했다,윤썩을",yh******,237,6,3
2022.05.20 12:49,대표야 권력을 가져라 [1],ms50****,217,4,0
2022.05.20 11:09,5 [11],shee****,303,2,2
2022.05.19 19:12,John 20:29 [6],hawa****,389,6,7
2022.05.19 10:13,말할수없어 말하고싶은데 그런슬픈기분인걸? [14],shee****,352,0,0
2022.05.18 17:20,문재인 특사론 [8],hawa****,451,10,4
2022.05.18 16:26,출금완료) 타이거스 종틀레이...~ [5],shee****,182,1,1
2022.05.17 15:21,아스트로가 [1],roke****,254,0,0
2022.05.17 12:52,"드디어... 판다지오.,...ㅠㅠㅠ",secu****,161,0,1
2022.05.17 11:02,다팔고,sayc****,150,0,0
2022.05.17 10:54,사람살려.............,15******,153,1,0
2022.05.17 07:31,나아아아아아띵배뤄어어얼 [7],shee****,310,0,2
2022.05.16 19:58,Lawrence Summers [5],hawa****,571,14,2
2022.05.16 12:19,모간이 들어 온거군요. [1],ad******,331,1,1
2022.05.16 11:02,설랬냐? [14],shee****,366,3,3
2022.05.16 10:36,오랫만에 왔더니 관리종목 달았네요 [1],anol****,334,2,0
2022.05.16 09:34,베스트드라이버네,vv******,164,0,0
2022.05.16 09:31,오~오른다,lees****,142,0,0
2022.05.15 23:12,분기 보고서!,arir****,295,1,0
2022.05.15 22:11,(일요단상) 주성엔지어링 [5],hawa****,435,8,1
2022.05.15 15:37,먼저 잡는놈이 미래 지배 하는거다 [1],ms50****,256,2,0
2022.05.15 14:32,"정부 ""빠른 시일 내 북한에 방역협력 제... [1]",fj******,189,1,1
2022.05.15 11:47,니네들 [2],1shi****,242,0,2
2022.05.15 04:26,응응!! 미않애ㅡ 느른새 안ㅇㅣㄴ뒈? [10],shee****,454,0,2
2022.05.14 19:23,아 진짜~... 200(원)간다니께___ [4],shee****,275,1,5
2022.05.14 15:17,튀었다기보단~... [12],shee****,321,0,2
2022.05.14 00:49,한칸만 더 쓸게...~ 미안해~... [7],shee****,473,0,1
2022.05.13 23:40,속보)루나눈나 바이낸스 재상장~... [8],shee****,318,0,3
2022.05.13 23:14,엥 흑자???,qudw****,150,2,0
2022.05.13 22:52,나스닥 역대급 상승나오긋네융 [5],zom1****,182,0,0
2022.05.13 19:22,bearish [9],hawa****,433,9,1
2022.05.13 16:22,아!!_ 씨달 빤쓰형!! [20],shee****,254,0,3
2022.05.13 11:22,대표야 이럴때 상 찍는거다 [1],ms50****,200,0,0
2022.05.13 09:39,우익스소녀가 뭐냐,hk******,123,0,0
2022.05.13 02:30,시에스타 노래 좋던데,ae******,155,0,0
2022.05.12 21:38,항!(\(>^ <)/)?! [10],shee****,178,0,3
2022.05.12 21:07,이러한 한방 맞고 하안가 가겠네,sung****,104,0,0
2022.05.12 17:58,PEG System [7],hawa****,367,7,4
2022.05.12 17:54,우리은우내놔,leo7****,104,1,0
2022.05.12 17:05,"ㅈ살 마?시만 참고, [3]",shee****,148,2,2
2022.05.12 13:26,매수,sayc****,116,0,0
2022.05.12 10:28,아니 그래서!! [2],1shi****,217,2,1
2022.05.12 08:10,떨어질때까지 떨어져야간다,love****,114,0,0
2022.05.12 00:33,여보 미안해 풍덩! [9],shee****,304,1,3
2022.05.11 21:07,"[단독][fn마켓워치] 쌍용차 인수전, ... [8]",fj******,204,2,1
